epoch,loss,psnr_met2,ssim_metric2d,val_loss,val_psnr_met2,val_ssim_metric2d
23,0.08177855610847473,18.534460067749023,0.4276409149169922,0.0922984927892685,18.146718978881836,0.360026478767395
24,0.08194084465503693,18.501657485961914,0.42769867181777954,0.10126762092113495,17.13913917541504,0.349496066570282
25,0.08166202157735825,18.535511016845703,0.42834898829460144,0.09172111749649048,18.17906379699707,0.36036521196365356
26,0.08072824031114578,18.618837356567383,0.43128737807273865,0.09061044454574585,18.2342472076416,0.3642101287841797
27,0.08028451353311539,18.64299964904785,0.4330379366874695,0.09012410789728165,18.234769821166992,0.3670729994773865
28,0.08067934215068817,18.604124069213867,0.4324757158756256,0.0887758880853653,18.334136962890625,0.3661952614784241
29,0.10866478085517883,17.8951473236084,0.4378238618373871,0.3871939182281494,8.578360557556152,0.24790747463703156
30,0.08444684743881226,18.271867752075195,0.41706764698028564,0.09130539000034332,18.211013793945312,0.3612057864665985
31,0.08088655024766922,18.60259437561035,0.4293471872806549,0.09083762019872665,18.248741149902344,0.36262479424476624
32,0.078984834253788,18.7325439453125,0.43755990266799927,0.0795782133936882,18.849016189575195,0.40970560908317566
33,0.06640402972698212,19.618247985839844,0.5183191299438477,0.06519719958305359,19.852102279663086,0.4840306043624878
34,0.05892457440495491,20.26805305480957,0.5753561854362488,0.05886559933423996,20.456737518310547,0.5395880341529846
35,0.054843470454216,20.657018661499023,0.6089138388633728,0.05523133650422096,20.789033889770508,0.5745630860328674
36,0.05158945918083191,21.016807556152344,0.6356182098388672,0.05221701040863991,21.152118682861328,0.5935474038124084
37,0.04985423758625984,21.222740173339844,0.6516318917274475,0.053529344499111176,20.94473648071289,0.5908811092376709
38,0.05248832702636719,20.92696762084961,0.6352683305740356,0.05084056034684181,21.33536720275879,0.6031384468078613
39,0.05516991391777992,20.695661544799805,0.6415044069290161,0.049922823905944824,21.37289047241211,0.6076813340187073
40,0.05472704395651817,20.618989944458008,0.6274141669273376,0.051791585981845856,21.079153060913086,0.6196532845497131
41,0.04679463803768158,21.700321197509766,0.6795207262039185,0.04677186161279678,21.825559616088867,0.6512067914009094
42,0.044528521597385406,22.057601928710938,0.7019705176353455,0.048398666083812714,21.640377044677734,0.634154736995697
43,0.04469746723771095,21.991064071655273,0.7050557732582092,0.05760886147618294,20.456340789794922,0.5530226826667786
44,0.046590760350227356,21.764080047607422,0.6869866251945496,0.045943353325128555,22.04526138305664,0.6615827083587646
45,0.04137999564409256,22.58868408203125,0.7347069978713989,0.04161343351006508,22.730562210083008,0.7024583220481873
46,0.04261672869324684,22.404457092285156,0.7205169200897217,0.04511071369051933,22.204782485961914,0.6580950617790222
47,0.04454294592142105,22.059480667114258,0.707341730594635,0.04677547514438629,22.008581161499023,0.667019248008728
48,0.04101628065109253,22.74977684020996,0.7323371171951294,0.040591876953840256,22.94181251525879,0.7138922214508057
49,0.04011889919638634,22.889820098876953,0.7431221604347229,0.03960742801427841,23.099315643310547,0.7216235399246216
50,0.03832675516605377,23.231718063354492,0.7594179511070251,0.04574474319815636,22.251405715942383,0.6566718816757202
51,0.04037149250507355,22.85268211364746,0.7415943145751953,0.038573939353227615,23.28812599182129,0.7339407205581665
52,0.0369756780564785,23.480445861816406,0.7733467817306519,0.037856023758649826,23.454912185668945,0.7396162152290344
53,0.037245720624923706,23.443771362304688,0.771489679813385,0.0386500246822834,23.3087158203125,0.7279386520385742
54,0.035474784672260284,23.798513412475586,0.7893050312995911,0.03712119907140732,23.598915100097656,0.7461532950401306
55,0.03476746007800102,23.94068717956543,0.7972534894943237,0.03563065081834793,23.93130874633789,0.7656039595603943
56,0.03394480422139168,24.123600006103516,0.8063939213752747,0.035649608820676804,23.874282836914062,0.7676019072532654
57,0.03363008797168732,24.20782470703125,0.8106747269630432,0.03575849533081055,23.869770050048828,0.7733616828918457
58,0.033413421362638474,24.249393463134766,0.8133499622344971,0.03914480656385422,23.388141632080078,0.7277106642723083
59,0.04900284856557846,21.79208755493164,0.6897105574607849,0.05776020511984825,20.35350227355957,0.5811804533004761
60,0.045055679976940155,21.923175811767578,0.7054152488708496,0.03992961347103119,22.9419002532959,0.7322512865066528
61,0.0368942953646183,23.405731201171875,0.7773613333702087,0.043427061289548874,22.549543380737305,0.6841164231300354
62,0.034799158573150635,23.85124397277832,0.7993825674057007,0.034515317529439926,24.136457443237305,0.77980637550354
63,0.03307819366455078,24.26559066772461,0.8175238966941833,0.034368667751550674,24.161314010620117,0.7896860837936401
64,0.034154023975133896,24.04269027709961,0.8082002997398376,0.034405313432216644,24.196598052978516,0.7782721519470215
65,0.03430018946528435,24.028884887695312,0.8071537017822266,0.038735345005989075,23.464834213256836,0.7298609018325806
66,0.033167362213134766,24.25223731994629,0.8198834657669067,0.033649198710918427,24.353836059570312,0.7961256504058838
67,0.032814640551805496,24.348556518554688,0.8247261047363281,0.033434487879276276,24.374303817749023,0.799708366394043
68,0.03170288726687431,24.627805709838867,0.8359180092811584,0.03325669467449188,24.460065841674805,0.8013923168182373
69,0.031515397131443024,24.672460556030273,0.8388839364051819,0.03354363888502121,24.37795066833496,0.8024671673774719
70,0.031452424824237823,24.704771041870117,0.8403996229171753,0.03390835225582123,24.305023193359375,0.8053474426269531
71,0.032835058867931366,24.383596420288086,0.8267438411712646,0.03258432820439339,24.643878936767578,0.8064929246902466
72,0.03095933049917221,24.827598571777344,0.8458849787712097,0.033516597002744675,24.467557907104492,0.7937493920326233
73,0.03092525526881218,24.852569580078125,0.8479107618331909,0.03708316758275032,23.66623306274414,0.806026816368103
74,0.03194323182106018,24.601383209228516,0.8414888381958008,0.03259994089603424,24.704242706298828,0.8155192136764526
75,0.03134862333536148,24.766813278198242,0.8452219367027283,0.033848151564598083,24.354110717773438,0.8081720471382141
76,0.03177771344780922,24.66312599182129,0.8412830829620361,0.037726178765296936,23.623620986938477,0.7704135179519653
77,0.030792711302638054,24.90390968322754,0.8492526412010193,0.032278623431921005,24.70989227294922,0.8195152878761292
78,0.030652398243546486,24.945301055908203,0.8511307835578918,0.03288252651691437,24.583984375,0.8162968158721924
79,0.03117409162223339,24.806447982788086,0.8490917682647705,0.03316056355834007,24.63055419921875,0.8051857948303223
80,0.030503088608384132,24.986059188842773,0.8553864359855652,0.03159189224243164,24.926786422729492,0.8252605199813843
81,0.030262693762779236,25.045879364013672,0.8567799925804138,0.03408600389957428,24.401691436767578,0.8128558993339539
82,0.030315864831209183,25.043973922729492,0.8568454384803772,0.0326322540640831,24.814647674560547,0.8185628652572632
83,0.030686886981129646,24.9614315032959,0.8532559275627136,0.03216443955898285,24.830991744995117,0.8186109662055969
84,0.030446408316493034,25.02016830444336,0.8542119860649109,0.03145069628953934,24.991907119750977,0.826533317565918
85,0.03093153052031994,24.926374435424805,0.8487841486930847,0.03227638453245163,24.82717514038086,0.8119552731513977
86,0.030750393867492676,24.964900970458984,0.8489149808883667,0.031697727739810944,24.96999740600586,0.8225904107093811
87,0.02946782112121582,25.272655487060547,0.863551914691925,0.031974393874406815,24.85565948486328,0.8279653787612915
88,0.029929926618933678,25.159128189086914,0.860318660736084,0.03423922136425972,24.4974308013916,0.8040822148323059
89,0.030019404366612434,25.14517593383789,0.8572908639907837,0.031258583068847656,25.01445960998535,0.8251786828041077
90,0.029796510934829712,25.19847869873047,0.8617410063743591,0.03174304962158203,24.997365951538086,0.8279950022697449
91,0.03004889376461506,25.146663665771484,0.856742799282074,0.031112000346183777,25.126863479614258,0.8319013714790344
92,0.030534785240888596,25.021984100341797,0.854009747505188,0.031217632815241814,25.078100204467773,0.8324670195579529
93,0.030078478157520294,25.160388946533203,0.8572218418121338,0.031983450055122375,24.864879608154297,0.8261473178863525
94,0.030773887410759926,24.983232498168945,0.8513147234916687,0.03629758581519127,23.801809310913086,0.8204460144042969
95,0.030703119933605194,24.98102569580078,0.8526804447174072,0.03317335993051529,24.630226135253906,0.8003991842269897
96,0.029612664133310318,25.268152236938477,0.8612368702888489,0.031078366562724113,25.151561737060547,0.8343626260757446
97,0.02895178459584713,25.435523986816406,0.8682333827018738,0.03116518072783947,25.10955810546875,0.8362051844596863
98,0.02986091747879982,25.215360641479492,0.8620116710662842,0.032347243279218674,24.865610122680664,0.8269771337509155
99,0.03022155910730362,25.107019424438477,0.8612238764762878,0.03093992918729782,25.180471420288086,0.8313142657279968
100,0.02893291600048542,25.454204559326172,0.8698616027832031,0.03124641813337803,25.071279525756836,0.8292953968048096
101,0.02918640337884426,25.361387252807617,0.8696152567863464,0.030438443645834923,25.342529296875,0.8398653864860535
102,0.03056483529508114,25.048728942871094,0.8558139801025391,0.03301864117383957,24.626924514770508,0.803133487701416
103,0.029005587100982666,25.430099487304688,0.8677155375480652,0.030582796782255173,25.276018142700195,0.8351017236709595
104,0.02883763425052166,25.480995178222656,0.8711861968040466,0.03064645454287529,25.249114990234375,0.8391517996788025
105,0.028966179117560387,25.45941734313965,0.8696879148483276,0.03147842735052109,25.030630111694336,0.822573184967041
106,0.029543869197368622,25.30590057373047,0.86310213804245,0.031072424724698067,25.143898010253906,0.8280525207519531
107,0.028489716351032257,25.589990615844727,0.8737298250198364,0.031245429068803787,25.125389099121094,0.8253869414329529
108,0.02887142077088356,25.493799209594727,0.8701161742210388,0.03010951541364193,25.37288475036621,0.8397355079650879
109,0.029472220689058304,25.31070327758789,0.8661266565322876,0.030500689521431923,25.311622619628906,0.8386171460151672
110,0.02864019013941288,25.554256439208984,0.8729997873306274,0.03046756237745285,25.3250732421875,0.8442047834396362
111,0.029171228408813477,25.38261604309082,0.8717043995857239,0.030450936406850815,25.343978881835938,0.8392225503921509
112,0.02983814850449562,25.241884231567383,0.8642870783805847,0.03758803755044937,23.877578735351562,0.6881667375564575
113,0.029369326308369637,25.374494552612305,0.8670122623443604,0.030509207397699356,25.304401397705078,0.8423754572868347
114,0.028994301334023476,25.484281539916992,0.8694432377815247,0.031190291047096252,25.2047119140625,0.8306599259376526
115,0.02836291491985321,25.63507843017578,0.8752478361129761,0.030883383005857468,25.225116729736328,0.8305785059928894
116,0.028283409774303436,25.664297103881836,0.875634491443634,0.03091970644891262,25.20018768310547,0.8318586945533752
117,0.02900458499789238,25.442411422729492,0.8732185363769531,0.03099624067544937,25.15410614013672,0.837723970413208
118,0.02999923750758171,25.17630958557129,0.8684902191162109,0.031079042702913284,25.186321258544922,0.8244638442993164
119,0.028467601165175438,25.615684509277344,0.8744275569915771,0.029817000031471252,25.502944946289062,0.8456924557685852
120,0.02798520028591156,25.75082778930664,0.878542423248291,0.030289817601442337,25.442825317382812,0.8415555357933044
121,0.028576970100402832,25.578529357910156,0.8757452368736267,0.030006416141986847,25.485578536987305,0.8451953530311584
122,0.028225332498550415,25.70174789428711,0.8758928179740906,0.03061453066766262,25.3143310546875,0.832611620426178
123,0.029915809631347656,25.186904907226562,0.871919572353363,0.03065107949078083,25.316085815429688,0.8441483378410339
124,0.03242193162441254,24.7082576751709,0.8533656597137451,0.0329732820391655,24.91707992553711,0.8129598498344421
125,0.028790343552827835,25.538267135620117,0.8724536299705505,0.029977623373270035,25.501609802246094,0.8457673788070679
126,0.028398744761943817,25.64535140991211,0.8764853477478027,0.03143857419490814,25.237533569335938,0.8339095711708069
127,0.0326676182448864,24.58730697631836,0.8419193625450134,0.03318971022963524,24.777334213256836,0.8088123202323914
128,0.028871851041913033,25.52100372314453,0.8718267679214478,0.030184201896190643,25.437788009643555,0.8403781652450562
129,0.030556833371520042,25.10809898376465,0.8632476329803467,0.032207317650318146,24.940305709838867,0.8289909958839417
130,0.02956666611135006,25.31122589111328,0.8695721626281738,0.031762588769197464,25.200702667236328,0.8265055418014526
131,0.028260262683033943,25.688308715820312,0.8782134652137756,0.030704518780112267,25.3674373626709,0.8387707471847534
132,0.028682613745331764,25.586246490478516,0.8729813098907471,0.030745411291718483,25.29405403137207,0.8350343108177185
133,0.028634220361709595,25.588808059692383,0.8733726143836975,0.03090498223900795,25.275131225585938,0.8418717384338379
134,0.028178103268146515,25.705732345581055,0.8787110447883606,0.03093777969479561,25.29996109008789,0.8386058211326599
135,0.028499234467744827,25.621248245239258,0.877325177192688,0.029772603884339333,25.568078994750977,0.8480919599533081
136,0.02842806652188301,25.651140213012695,0.8761060833930969,0.030200766399502754,25.4704647064209,0.8450697660446167
137,0.028753042221069336,25.564157485961914,0.8723325729370117,0.031178593635559082,25.325241088867188,0.8329170346260071
138,0.028783928602933884,25.5380802154541,0.8746253848075867,0.034837506711483,24.642492294311523,0.7877030372619629
139,0.028729675337672234,25.565635681152344,0.8749436736106873,0.031217362731695175,25.138660430908203,0.8291903138160706
140,0.030402207747101784,25.150453567504883,0.8558156490325928,0.030948758125305176,25.290725708007812,0.8360668420791626
141,0.02862251177430153,25.59092903137207,0.87357097864151,0.029927004128694534,25.505891799926758,0.843134880065918
142,0.028695184737443924,25.55946159362793,0.8751251697540283,0.030407413840293884,25.442691802978516,0.8438413143157959
143,0.027943549677729607,25.80165672302246,0.879736602306366,0.03018253482878208,25.541086196899414,0.845531165599823
144,0.02858615107834339,25.599367141723633,0.8780120015144348,0.033922553062438965,24.554729461669922,0.8000459671020508
145,0.030681556090712547,25.030471801757812,0.8642379641532898,0.031404610723257065,25.05890655517578,0.8304696679115295
146,0.032240159809589386,24.741851806640625,0.8675902485847473,0.03234480321407318,25.048397064208984,0.8193356990814209
147,0.03917350992560387,23.560766220092773,0.796108603477478,0.030679112300276756,25.2976131439209,0.831456184387207
148,0.029353251680731773,25.396625518798828,0.8707104325294495,0.030259186401963234,25.446279525756836,0.8442534804344177
149,0.02937972918152809,25.380178451538086,0.8719486594200134,0.03070688061416149,25.33375358581543,0.8420162796974182
150,0.028407961130142212,25.67329216003418,0.8766962885856628,0.030187001451849937,25.513713836669922,0.8468549847602844
151,0.02846927009522915,25.664533615112305,0.875791609287262,0.03113855980336666,25.269805908203125,0.8244039416313171
152,0.028056396171450615,25.766061782836914,0.8803386092185974,0.03008369356393814,25.503334045410156,0.8444589972496033
153,0.028356527909636497,25.702863693237305,0.874381959438324,0.030051453039050102,25.4866886138916,0.8437881469726562
154,0.0282719936221838,25.718830108642578,0.8765611052513123,0.031598079949617386,25.242830276489258,0.8293423056602478
155,0.02827667072415352,25.726957321166992,0.8766190409660339,0.0316019281744957,25.282913208007812,0.8209502696990967
156,0.02944326214492321,25.435935974121094,0.863876223564148,0.03220444917678833,25.07594871520996,0.8150623440742493
157,0.02960178814828396,25.388912200927734,0.862437903881073,0.03113013133406639,25.148563385009766,0.8297508358955383
158,0.028645573183894157,25.622772216796875,0.8719482421875,0.030919618904590607,25.310348510742188,0.8306260704994202
159,0.02978288009762764,25.325349807739258,0.8609851598739624,0.03289627656340599,24.921369552612305,0.8292850852012634
160,0.02913520857691765,25.48797035217285,0.8707337975502014,0.030939728021621704,25.32416343688965,0.8347547054290771
161,0.02851974032819271,25.634178161621094,0.876327395439148,0.030600085854530334,25.421663284301758,0.843962550163269
162,0.02794814296066761,25.78575325012207,0.880962073802948,0.029625000432133675,25.663145065307617,0.8480079770088196
163,0.028894608840346336,25.556642532348633,0.870288610458374,0.029848814010620117,25.54791831970215,0.8449574708938599
164,0.027625342831015587,25.884578704833984,0.8833127617835999,0.031241806223988533,25.386884689331055,0.8348664045333862
165,0.02755725011229515,25.918354034423828,0.8841484189033508,0.030926868319511414,25.447324752807617,0.8363885283470154
166,0.027778159826993942,25.861133575439453,0.8825841546058655,0.03098074533045292,25.465871810913086,0.8377392888069153
167,0.028096569702029228,25.758825302124023,0.8807302117347717,0.03521009534597397,24.291667938232422,0.8216365575790405
168,0.02797076851129532,25.796720504760742,0.8806437253952026,0.029793718829751015,25.570703506469727,0.8429494500160217
169,0.028172075748443604,25.76569366455078,0.8775894641876221,0.03190447390079498,25.111968994140625,0.8424453735351562
170,0.027749327942728996,25.86141586303711,0.8817275762557983,0.030065491795539856,25.491613388061523,0.8494243025779724
171,0.027791833505034447,25.843463897705078,0.8830471038818359,0.031139705330133438,25.40478515625,0.8339402675628662
172,0.027532478794455528,25.928903579711914,0.8855808973312378,0.029677076265215874,25.555734634399414,0.8456953167915344
173,0.027895329520106316,25.832401275634766,0.8820160627365112,0.031458958983421326,25.204238891601562,0.8257523775100708
174,0.027605095878243446,25.916168212890625,0.8838123083114624,0.030403506010770798,25.445066452026367,0.8446052074432373
175,0.029007956385612488,25.528837203979492,0.8742560148239136,0.029828587546944618,25.64213752746582,0.8398695588111877
176,0.029877919703722,25.22163963317871,0.8689074516296387,0.03274822235107422,24.94011878967285,0.8307575583457947
177,0.02940523438155651,25.419706344604492,0.8666546940803528,0.03177981451153755,25.22025489807129,0.8231548070907593
178,0.02797839790582657,25.791425704956055,0.879467248916626,0.033531662076711655,24.89161491394043,0.8128507137298584
179,0.02861347235739231,25.604001998901367,0.874403178691864,0.03513135761022568,24.566694259643555,0.8061746954917908
180,0.029658133164048195,25.39340591430664,0.8736380934715271,0.031146729364991188,25.155244827270508,0.836980402469635
181,0.030360987409949303,25.190719604492188,0.864716112613678,0.03858958184719086,23.606172561645508,0.7949782013893127
182,0.032265376299619675,24.843711853027344,0.8337315917015076,0.029936447739601135,25.5277099609375,0.8402385115623474
183,0.0285330917686224,25.671112060546875,0.873044490814209,0.032150980085134506,25.07110595703125,0.8150171637535095
184,0.02758433111011982,25.903839111328125,0.8817852735519409,0.029336994513869286,25.773229598999023,0.8509512543678284
185,0.027759114280343056,25.8779354095459,0.8800995945930481,0.02928599901497364,25.704238891601562,0.8521803021430969
186,0.02814374677836895,25.75942611694336,0.878839910030365,0.03038976900279522,25.405826568603516,0.8359242081642151
187,0.02938259020447731,25.462162017822266,0.86578369140625,0.03041982464492321,25.43728256225586,0.8485006093978882
188,0.027583159506320953,25.926973342895508,0.8829323053359985,0.029658764600753784,25.681827545166016,0.8491112589836121
189,0.027644818648695946,25.912696838378906,0.8820942044258118,0.02979256957769394,25.70793914794922,0.8480313420295715
190,0.028228865936398506,25.739885330200195,0.8793503046035767,0.02933940663933754,25.691877365112305,0.8514602184295654
191,0.027954326942563057,25.816322326660156,0.8817073106765747,0.02990362048149109,25.586698532104492,0.8417931795120239
192,0.02765694446861744,25.91166114807129,0.8835258483886719,0.02991899475455284,25.644222259521484,0.8495834469795227
193,0.02789582498371601,25.844009399414062,0.879097044467926,0.030623799189925194,25.394561767578125,0.8344565033912659
194,0.027289044111967087,26.014301300048828,0.8852112889289856,0.029101310297846794,25.841083526611328,0.8543545007705688
195,0.027516918256878853,25.958274841308594,0.8834620714187622,0.02958321012556553,25.6679744720459,0.8483631014823914
196,0.026885446161031723,26.127002716064453,0.8896277546882629,0.030799001455307007,25.507368087768555,0.8353492021560669
197,0.027056027203798294,26.077238082885742,0.8874807953834534,0.02949433960020542,25.774606704711914,0.8532069325447083
198,0.02988085150718689,25.406862258911133,0.8606674671173096,0.032390572130680084,24.856666564941406,0.8113963007926941
199,0.028931936249136925,25.558984756469727,0.8700149655342102,0.030223695561289787,25.557674407958984,0.8461403846740723
